175,국내 HRD 담당자의 인공지능(AI) 시스템 수용의도에 영향을 미치는 요인 연구 : 통합기술수용이론(UTAUT)을 중심으로,문미라,고려대학교 교육대학원,2021,국내석사,http://www.riss.kr/search/detail/DetailView.do?p_mat_type=be54d9b8bc7cdb09&control_no=0d2796fffcdd80b9ffe0bdc3ef48d419&keyword=인공지능
176,인공지능 카메라 영상처리기법을 적용한 가시광통신 핸드오버 기법 연구,한정도,서울과학기술대학교,2020,국내석사,http://www.riss.kr/search/detail/DetailView.do?p_mat_type=be54d9b8bc7cdb09&control_no=a2b23d8535fd8903ffe0bdc3ef48d419&keyword=인공지능
177,뉴스 빅데이터에 나타난 인공지능의 교육적 활용 양상에 관한 연구,박명진,고려대학교 대학원,2022,국내석사,http://www.riss.kr/search/detail/DetailView.do?p_mat_type=be54d9b8bc7cdb09&control_no=40993322ce228b70ffe0bdc3ef48d419&keyword=인공지능
178,블렌디드학습 기반 인공지능 윤리교육 프로그램 개발,김은혜,서울교육대학교 교육전문대학원,2021,국내석사,http://www.riss.kr/search/detail/DetailView.do?p_mat_type=be54d9b8bc7cdb09&control_no=9ea714c8651e195effe0bdc3ef48d419&keyword=인공지능
179,인공지능 교육시스템 기반 초등학교 수학 수업 설계모형 개발,최서연,서울대학교 대학원,2022,국내석사,http://www.riss.kr/search/detail/DetailView.do?p_mat_type=be54d9b8bc7cdb09&control_no=b4ab631d479f13afffe0bdc3ef48d419&keyword=인공지능
180,인공지능과 정보보안에 관한 연구,쩐투이쭉,동아대학교 대학원,2022,국내석사,http://www.riss.kr/search/detail/DetailView.do?p_mat_type=be54d9b8bc7cdb09&control_no=2913e87da90abd07ffe0bdc3ef48d419&keyword=인공지능
181,초등학교 인공지능 리터러시 교육을 위한 블렌디드 러닝 모형 개발,이종찬,서울대학교 대학원,2022,국내석사,http://www.riss.kr/search/detail/DetailView.do?p_mat_type=be54d9b8bc7cdb09&control_no=a80d03ff0fee4d54ffe0bdc3ef48d419&keyword=인공지능
182,인공지능 음악은 창의적인가? : AI 에밀리 하웰(Emily Howell)과 이아무스(Iamus)의 음악 연구,심지영,서울대학교 대학원,2021,국내석사,http://www.riss.kr/search/detail/DetailView.do?p_mat_type=be54d9b8bc7cdb09&control_no=9b821f3406ff4837ffe0bdc3ef48d419&keyword=인공지능
183,인공지능 의료기기 소프트웨어의 표준 준수를 위한 품질관리 가이드라인 개발,김동엽,아주대학교,2020,국내석사,http://www.riss.kr/search/detail/DetailView.do?p_mat_type=be54d9b8bc7cdb09&control_no=dbe1fead25f56daaffe0bdc3ef48d419&keyword=인공지능
184,Moral machine을 활용한 인공지능 윤리교육이 초등학생의 인공지능에 대한 태도와 이미지에 미치는 영향,김은경,한국교원대학교 대학원,2022,국내석사,http://www.riss.kr/search/detail/DetailView.do?p_mat_type=be54d9b8bc7cdb09&control_no=a6095809f15ab007ffe0bdc3ef48d419&keyword=인공지능
185,인공지능 피지컬 융합교육을 위한 데이터 수집 설계 연구,전도연,경인교육대학교 교육전문대학원,2022,국내석사,http://www.riss.kr/search/detail/DetailView.do?p_mat_type=be54d9b8bc7cdb09&control_no=e0785a90e0d44300ffe0bdc3ef48d419&keyword=인공지능
186,조명효과를 활용한 인공지능 디바이스의 감정 표현,현윤아,국민대학교 테크노디자인전문대학원,2020,국내석사,http://www.riss.kr/search/detail/DetailView.do?p_mat_type=be54d9b8bc7cdb09&control_no=93ba2f76fa009c4affe0bdc3ef48d419&keyword=인공지능
187,인공지능 윤리를 강조한 인공지능교육 프로그램이 인공지능 윤리의식과 창의적 문제해결력에 미치는 영향,박지민,이화여자대학교 대학원,2021,국내석사,http://www.riss.kr/search/detail/DetailView.do?p_mat_type=be54d9b8bc7cdb09&control_no=720aad09a75b2bacffe0bdc3ef48d419&keyword=인공지능
188,인공지능(AI)의 도덕적 지위와 행위주체성에 관한 연구,장정화,한국교원대학교 대학원,2022,국내석사,http://www.riss.kr/search/detail/DetailView.do?p_mat_type=be54d9b8bc7cdb09&control_no=47c5b5b28104a16cffe0bdc3ef48d419&keyword=인공지능
189,인공지능 챗봇 기반 실시간 온라인 영어 말하기 수업 설계원리 개발,염지윤,서울대학교 대학원,2022,국내석사,http://www.riss.kr/search/detail/DetailView.do?p_mat_type=be54d9b8bc7cdb09&control_no=7d17f41641d04b11ffe0bdc3ef48d419&keyword=인공지능
190,<인공지능 수학> 교과에서 최적화 문제해결을 위한 D²APS 모형 적용 교수 · 학습 자료 개발,심효정,인제대학교 일반대학원,2022,국내박사,http://www.riss.kr/search/detail/DetailView.do?p_mat_type=be54d9b8bc7cdb09&control_no=a10cc97d42814f06ffe0bdc3ef48d419&keyword=인공지능
191,포스트 휴먼 시대의 예술 : 인공지능의 예술 주체 가능성을 중심으로,강민석,중앙대학교 대학원,2020,국내석사,http://www.riss.kr/search/detail/DetailView.do?p_mat_type=be54d9b8bc7cdb09&control_no=46f04ca42f8b5411ffe0bdc3ef48d419&keyword=인공지능
192,인공지능 기반 신약개발 플랫폼의 수용의도에 영향을 미치는 요인에 관한 연구,김영대,숭실대학교 대학원,2022,국내박사,http://www.riss.kr/search/detail/DetailView.do?p_mat_type=be54d9b8bc7cdb09&control_no=449a758ec958d589ffe0bdc3ef48d419&keyword=인공지능
193,생체신호를 활용한 설명 가능한 인공지능 문제에 대한 사용자 경험의 측정과 평가,김은성,국민대학교 테크노디자인전문대학원,2022,국내석사,http://www.riss.kr/search/detail/DetailView.do?p_mat_type=be54d9b8bc7cdb09&control_no=98293fb960c866bcffe0bdc3ef48d419&keyword=인공지능
194,인공지능(AI) 스피커의 젠더화된 목소리와 데이터 리터러시에 관한 연구 : 푸코의 지식 권력과 섹슈얼리티 사유를 중심으로,김경은,중앙대학교 대학원,2022,국내석사,http://www.riss.kr/search/detail/DetailView.do?p_mat_type=be54d9b8bc7cdb09&control_no=93762fbd41fe703bffe0bdc3ef48d419&keyword=인공지능
195,정책과정단계에서의 인공지능 도입 및 활용에 관한 연구,김영주,단국대학교 대학원,2019,국내석사,http://www.riss.kr/search/detail/DetailView.do?p_mat_type=be54d9b8bc7cdb09&control_no=65a3db3223cb2357ffe0bdc3ef48d419&keyword=인공지능
196,피부진단 인공지능(AI) 학습용 데이터 구축을 위한 20-30대 여성의 안면 피부 상태 기초 연구,최지우,서경대학교 대학원,2021,국내석사,http://www.riss.kr/search/detail/DetailView.do?p_mat_type=be54d9b8bc7cdb09&control_no=c4b8f766fa161422ffe0bdc3ef48d419&keyword=인공지능
197,자기 효능감과 위험 지각이 인공지능 추천 시스템의 사용자 경험에 미치는 영향,이주호,연세대학교 커뮤니케이션대학원,2021,국내석사,http://www.riss.kr/search/detail/DetailView.do?p_mat_type=be54d9b8bc7cdb09&control_no=134676ce53e503f5ffe0bdc3ef48d419&keyword=인공지능
198,OTT 인공지능 큐레이션 서비스에 대한 사용자 경험 연구,정은주,홍익대학교 영상·커뮤니케이션대학원,2020,국내석사,http://www.riss.kr/search/detail/DetailView.do?p_mat_type=be54d9b8bc7cdb09&control_no=d8c0f822204ee4d3ffe0bdc3ef48d419&keyword=인공지능
199,경영자의 인공지능 협업 의사결정 프레임워크 수용의도에 관한 연구,조영택,숭실대학교 대학원,2021,국내박사,http://www.riss.kr/search/detail/DetailView.do?p_mat_type=be54d9b8bc7cdb09&control_no=382ddaed23ea979cffe0bdc3ef48d419&keyword=인공지능
200,제4차 산업혁명 인공지능(AI)에 대한 미래교회 대응 방안 연구,박도훈,호서대학교 대학원,2020,국내박사,http://www.riss.kr/search/detail/DetailView.do?p_mat_type=be54d9b8bc7cdb09&control_no=f3732b3e2465bd84ffe0bdc3ef48d419&keyword=인공지능
201,지체장애인의 인공지능 스피커 사용 의도에 영향을 미치는 요인 연구,박혜현,대구대학교 재활과학대학원,2021,국내석사,http://www.riss.kr/search/detail/DetailView.do?p_mat_type=be54d9b8bc7cdb09&control_no=797a424fe7809b10ffe0bdc3ef48d419&keyword=인공지능
202,중학생이 인공지능 핵심개념을 쉽게 이해하기 위한  마이크로비트 기반 교육프로그램 개발,정수인,한국교원대학교 대학원,2022,국내석사,http://www.riss.kr/search/detail/DetailView.do?p_mat_type=be54d9b8bc7cdb09&control_no=688afef2cd89ab5bffe0bdc3ef48d419&keyword=인공지능
203,말소리장애아동에 대한 인공지능과 언어재활사의 음성인식 비교,천시온,대구가톨릭대학교 대학원,2021,국내석사,http://www.riss.kr/search/detail/DetailView.do?p_mat_type=be54d9b8bc7cdb09&control_no=cc3d705059d616b8ffe0bdc3ef48d419&keyword=인공지능
204,초·중등 인공지능 교재의 키워드 분석 :  언어 네트워크 분석을 중심으로,서경숙,경인교육대학교 교육전문대학원,2022,국내석사,http://www.riss.kr/search/detail/DetailView.do?p_mat_type=be54d9b8bc7cdb09&control_no=a5c3aedb65c238cbffe0bdc3ef48d419&keyword=인공지능
205,주요 국가 규제 비교를 통한 인공지능 의료기기 국내 허가 절차 제안,방아름,동국대학교 대학원,2020,국내석사,http://www.riss.kr/search/detail/DetailView.do?p_mat_type=be54d9b8bc7cdb09&control_no=6b116662c453c83cffe0bdc3ef48d419&keyword=인공지능
206,파이썬(Python)을 적용한 인공지능 수학 교수.학습 자료 개발 및 적용 : 기계학습을 중심으로,서명희,한국교원대학교 대학원,2022,국내석사,http://www.riss.kr/search/detail/DetailView.do?p_mat_type=be54d9b8bc7cdb09&control_no=5416331ca4f5d08affe0bdc3ef48d419&keyword=인공지능
207,머신러닝 기반 초등학생 인공지능 융합교육 프로그램 개발 및 적용 : 초등학교 3학년을 중심으로,이예지,진주교육대학교 교육대학원,2022,국내석사,http://www.riss.kr/search/detail/DetailView.do?p_mat_type=be54d9b8bc7cdb09&control_no=165eb0f5b910cf75ffe0bdc3ef48d419&keyword=인공지능
208,현대춤과 인공지능이 결합된 작품 특성 연구 : 신창호와 웨인 맥그리거를 중심으로,김하현,한양대학교 대학원,2022,국내석사,http://www.riss.kr/search/detail/DetailView.do?p_mat_type=be54d9b8bc7cdb09&control_no=6e7794cace9048e5ffe0bdc3ef48d419&keyword=인공지능
209,프로젝트기반 인공지능 윤리교육 프로그램 개발,배진아,제주대학교,2020,국내석사,http://www.riss.kr/search/detail/DetailView.do?p_mat_type=be54d9b8bc7cdb09&control_no=3a18f48bb117981effe0bdc3ef48d419&keyword=인공지능
210,인간과 인공지능 커뮤니케이션 상호작용 : 미디어 심리학 관점에서 인공지능 이용에 관한 논의,오예정,서강대학교 대학원,2018,국내석사,http://www.riss.kr/search/detail/DetailView.do?p_mat_type=be54d9b8bc7cdb09&control_no=9592f374f97bd7deffe0bdc3ef48d419&keyword=인공지능
211,협업 시스템을 위한 멀티 인공지능 모듈 구조 및 플랫폼,장수연,서울과학기술대학교,2022,국내석사,http://www.riss.kr/search/detail/DetailView.do?p_mat_type=be54d9b8bc7cdb09&control_no=653df27df3160e69ffe0bdc3ef48d419&keyword=인공지능
212,노인돌봄에서 인공지능(AI) 기술의 바람직한 활용을 위한 윤리적 제언,김주은,동아대학교 대학원,2020,국내석사,http://www.riss.kr/search/detail/DetailView.do?p_mat_type=be54d9b8bc7cdb09&control_no=f94f010d57ec24cbffe0bdc3ef48d419&keyword=인공지능
213,"우리나라 인공지능기반 의료기기제도 개선방안 : 미국, 유럽연합과의 비교제도론적 연구를 중심으로",강민구,연세대학교 대학원,2022,국내석사,http://www.riss.kr/search/detail/DetailView.do?p_mat_type=be54d9b8bc7cdb09&control_no=8f5a713893646598ffe0bdc3ef48d419&keyword=인공지능
214,사회적 책임을 반영한 인공지능 윤리교육 프로그램 개발,공은주,한국교원대학교 대학원,2022,국내석사,http://www.riss.kr/search/detail/DetailView.do?p_mat_type=be54d9b8bc7cdb09&control_no=e3fb1638a01f01c7ffe0bdc3ef48d419&keyword=인공지능
215,한국과 중국의 중등학교 인공지능교육과정 비교연구,정혜방,우석대학교 일반대학원,2022,국내박사,http://www.riss.kr/search/detail/DetailView.do?p_mat_type=be54d9b8bc7cdb09&control_no=95ec5063efe71a57ffe0bdc3ef48d419&keyword=인공지능
216,도서관의 인공지능 챗봇 서비스의 플랫폼에 따른 사용성 비교 연구,민영태,忠南大學校 大學院,2021,국내석사,http://www.riss.kr/search/detail/DetailView.do?p_mat_type=be54d9b8bc7cdb09&control_no=9366777448a72216ffe0bdc3ef48d419&keyword=인공지능
217,역량기반 인공지능 교육 모델 설계 및 적용,유한종,서울교육대학교 교육전문대학원,2020,국내석사,http://www.riss.kr/search/detail/DetailView.do?p_mat_type=be54d9b8bc7cdb09&control_no=b28793516bcb46ecffe0bdc3ef48d419&keyword=인공지능
219,감정 모델링을 이용한 대화형 인공지능 시스템 설계,김현근,한국항공대학교 대학원,2018,국내석사,http://www.riss.kr/search/detail/DetailView.do?p_mat_type=be54d9b8bc7cdb09&control_no=23234ff04f588340ffe0bdc3ef48d419&keyword=인공지능
220,초등학교 인공지능 융합교육을 위한 2ADE 교수설계 모형 개발 및 적용,김예슬,서울교육대학교 교육전문대학원,2021,국내석사,http://www.riss.kr/search/detail/DetailView.do?p_mat_type=be54d9b8bc7cdb09&control_no=b4b18028ff38b8baffe0bdc3ef48d419&keyword=인공지능
221,초등학교 인공지능 교육을 위한 EPM 학습 모형 개발 및 적용,문종현,서울교육대학교 교육전문대학원,2021,국내석사,http://www.riss.kr/search/detail/DetailView.do?p_mat_type=be54d9b8bc7cdb09&control_no=0ac3cd4fd98674e1ffe0bdc3ef48d419&keyword=인공지능
222,영상진단 인공지능 의료기기의 평가 및 안전관리 기법,허찬회,忠北大學校,2020,국내박사,http://www.riss.kr/search/detail/DetailView.do?p_mat_type=be54d9b8bc7cdb09&control_no=a24c7a6072ae94beffe0bdc3ef48d419&keyword=인공지능
223,중국 인공지능 시장 진출 전략 연구,박성철,경희대학교 경영대학원,2018,국내석사,http://www.riss.kr/search/detail/DetailView.do?p_mat_type=be54d9b8bc7cdb09&control_no=182991dd092535e6ffe0bdc3ef48d419&keyword=인공지능
224,과학수업의 인공지능 도입에 대한 고등학생의 인식,김기현,한국교원대학교 대학원,2022,국내석사,http://www.riss.kr/search/detail/DetailView.do?p_mat_type=be54d9b8bc7cdb09&control_no=f62c40a4dfb96fbbffe0bdc3ef48d419&keyword=인공지능
225,규칙 기반 시스템을 활용한 인공지능 교육 프로그램 개발 및 적용,서상은,서울교육대학교 교육전문대학원,2021,국내석사,http://www.riss.kr/search/detail/DetailView.do?p_mat_type=be54d9b8bc7cdb09&control_no=ca8b32356ed90a00ffe0bdc3ef48d419&keyword=인공지능
226,Q방법론을 적용한 인공지능 비서에 대한 비서와 상사의 인식비교 연구,이선미,이화여자대학교 대학원,2018,국내석사,http://www.riss.kr/search/detail/DetailView.do?p_mat_type=be54d9b8bc7cdb09&control_no=aa3d9d7f09fde462ffe0bdc3ef48d419&keyword=인공지능
227,혁신클러스터 선행연구를 통한 광주인공지능클러스터 활성화 방안에 관한 연구,김지홍,전남대학교,2022,국내석사,http://www.riss.kr/search/detail/DetailView.do?p_mat_type=be54d9b8bc7cdb09&control_no=78d570d80a1c87c5ffe0bdc3ef48d419&keyword=인공지능
228,중국의 고령화와 인공지능 로봇 : 중국의 고령자들의 인공지능로봇 사용경험과 인식에 대한 질적 조사 연구,왕가영,국민대학교 일반대학원,2020,국내석사,http://www.riss.kr/search/detail/DetailView.do?p_mat_type=be54d9b8bc7cdb09&control_no=b9caa110552ca137ffe0bdc3ef48d419&keyword=인공지능
229,탈식민주의와 문화 번역의 실천으로서 인공지능 예술 연구,도혜린,홍익대학교 대학원,2021,국내석사,http://www.riss.kr/search/detail/DetailView.do?p_mat_type=be54d9b8bc7cdb09&control_no=a6d6632ba8c80499ffe0bdc3ef48d419&keyword=인공지능
230,당신이 원하던 인공지능이 맞습니까? : slid & liquid : A.I. design fiction,장소희,홍익대학교 대학원,2019,국내석사,http://www.riss.kr/search/detail/DetailView.do?p_mat_type=be54d9b8bc7cdb09&control_no=f13c05df26483f38ffe0bdc3ef48d419&keyword=인공지능
231,빅데이터 및 인공지능을 활용한 지방지역 교통수요예측,나채정,서울시립대학교,2019,국내석사,http://www.riss.kr/search/detail/DetailView.do?p_mat_type=be54d9b8bc7cdb09&control_no=c47d0df3c63b5af5ffe0bdc3ef48d419&keyword=인공지능
232,설명 가능한 인공지능 기반의 프로세스 분석 자동화 연구,정찬일,한성대학교 대학원,2021,국내박사,http://www.riss.kr/search/detail/DetailView.do?p_mat_type=be54d9b8bc7cdb09&control_no=fe2978a95851213cffe0bdc3ef48d419&keyword=인공지능
233,범죄예방에 있어서 인공지능로봇 활용에 관한 평가 : 사회경제적 지위에 따른 차이,박동선,경기대학교 대학원,2020,국내석사,http://www.riss.kr/search/detail/DetailView.do?p_mat_type=be54d9b8bc7cdb09&control_no=f5daf4927ec521fbffe0bdc3ef48d419&keyword=인공지능
234,음성인식 기반 인공지능 플랫폼 유형이 브랜드 태도와 구매의도에 미치는 영향 : IoT 제품 중심으로,한태영,홍익대학교 광고홍보대학원,2018,국내석사,http://www.riss.kr/search/detail/DetailView.do?p_mat_type=be54d9b8bc7cdb09&control_no=5c6322486c8a69b1ffe0bdc3ef48d419&keyword=인공지능
235,기업 채용에 있어서 인공지능 기술  도입이 퇴사율에 미치는 영향,장병선,인천대학교 경영대학원,2021,국내석사,http://www.riss.kr/search/detail/DetailView.do?p_mat_type=be54d9b8bc7cdb09&control_no=504b87793777832fffe0bdc3ef48d419&keyword=인공지능
237,기록관리에 적용되는 인공지능 음성인식 기술 현황 및 활용에 관한 연구,안재현,중부대학교,2022,국내석사,http://www.riss.kr/search/detail/DetailView.do?p_mat_type=be54d9b8bc7cdb09&control_no=dbc1c113b0cb44acffe0bdc3ef48d419&keyword=인공지능
238,학습자 몰입(engagement) 이론 기반 초등영어 학습목적형 인공지능 챗봇 개발 및 교수·학습 설계 원리,이삭,서울교육대학교 교육전문대학원,2021,국내박사,http://www.riss.kr/search/detail/DetailView.do?p_mat_type=be54d9b8bc7cdb09&control_no=649d10bb2ccd2af7ffe0bdc3ef48d419&keyword=인공지능
239,중국의 융합인재교육(STEAM) 기반 인공지능 교육과정과 교과서 내용 분석,양환근,한국교원대학교,2020,국내석사,http://www.riss.kr/search/detail/DetailView.do?p_mat_type=be54d9b8bc7cdb09&control_no=d4e6ec36d4f62f8effe0bdc3ef48d419&keyword=인공지능
240,중학교 교사의 인공지능 기반 맞춤형 수업에 대한 인식에 관한 연구,윤혜진,고려대학교 대학원,2022,국내석사,http://www.riss.kr/search/detail/DetailView.do?p_mat_type=be54d9b8bc7cdb09&control_no=044c61dacef7967fffe0bdc3ef48d419&keyword=인공지능
241,"유치원 교사의 인공지능교육에 대한 지식, 신념, 수용의도 간 관계",양소헌,이화여자대학교 대학원,2022,국내석사,http://www.riss.kr/search/detail/DetailView.do?p_mat_type=be54d9b8bc7cdb09&control_no=ec2d652242135211ffe0bdc3ef48d419&keyword=인공지능
242,디지로그 기법 활용 초등 인공지능 핵심 원리 교수·학습 프로그램 개발,황유리,제주대학교 대학원,2021,국내석사,http://www.riss.kr/search/detail/DetailView.do?p_mat_type=be54d9b8bc7cdb09&control_no=7c38a60d5e18a530ffe0bdc3ef48d419&keyword=인공지능
243,중학교 기술교육에서 인공지능교육 : 자유학기제 주제선택 프로그램 개발과 효과,박웅빈,공주대학교 교육대학원,2021,국내석사,http://www.riss.kr/search/detail/DetailView.do?p_mat_type=be54d9b8bc7cdb09&control_no=43bbc13c230b989affe0bdc3ef48d419&keyword=인공지능
244,선택에 관여하는 인공지능이 사용자 평가에 미치는 영향 : 심리적 반발의 매개효과와 정보원 신뢰도의 조절효과를 중심으로,하대권,고려대학교 대학원,2019,국내석사,http://www.riss.kr/search/detail/DetailView.do?p_mat_type=be54d9b8bc7cdb09&control_no=e98a003f538e5609ffe0bdc3ef48d419&keyword=인공지능
245,"주요 국가의 인공지능 기술규제정책 분석과 시사점에 대한 연구 : 미국, 유럽, 중국, 일본의 사례를 중심으로",서민경,고려대학교 기술경영전문대학원,2021,국내석사,http://www.riss.kr/search/detail/DetailView.do?p_mat_type=be54d9b8bc7cdb09&control_no=66bf67f5f352360cffe0bdc3ef48d419&keyword=인공지능
246,금융 보안에서 휴먼팩터를 고려한 인간과 인공지능의 역할 및 협업 모델,이보라,고려대학교 정보보호대학원,2019,국내석사,http://www.riss.kr/search/detail/DetailView.do?p_mat_type=be54d9b8bc7cdb09&control_no=b4fee1cd27c24f63ffe0bdc3ef48d419&keyword=인공지능
247,신학적 인간학으로 바라본 인공지능,김신규,한신대학교,2017,국내석사,http://www.riss.kr/search/detail/DetailView.do?p_mat_type=be54d9b8bc7cdb09&control_no=2dcf29ae25f82994ffe0bdc3ef48d419&keyword=인공지능
248,온택트 기반 초등 인공지능 소양 교육 프로그램 개발 및 적용 : Development and application of AI literacy education program for elementary school students based on On:tact,김선미,서울교육대학교 교육전문대학원,2021,국내석사,http://www.riss.kr/search/detail/DetailView.do?p_mat_type=be54d9b8bc7cdb09&control_no=778d37091503ababffe0bdc3ef48d419&keyword=인공지능
249,Teachable machine을 활용한 초등학교 인공지능 체험 프로그램 개발 및 적용,이승미,서울교육대학교 교육전문대학원,2021,국내석사,http://www.riss.kr/search/detail/DetailView.do?p_mat_type=be54d9b8bc7cdb09&control_no=d20c7780ed54f233ffe0bdc3ef48d419&keyword=인공지능
250,가치소비와 브랜드담화에 관한 기호학적 분석 : Z세대와 인공지능 스피커 광고 분석을 중심으로,배예솔,인하대학교 대학원,2019,국내석사,http://www.riss.kr/search/detail/DetailView.do?p_mat_type=be54d9b8bc7cdb09&control_no=594f3d51a714f3f1ffe0bdc3ef48d419&keyword=인공지능
251,정성적 평가 기반의 의료 인공지능 발전 방향 분석,김경진,순천향대학교 대학원,2021,국내박사,http://www.riss.kr/search/detail/DetailView.do?p_mat_type=be54d9b8bc7cdb09&control_no=a9cb09b2149da9b4ffe0bdc3ef48d419&keyword=인공지능
252,영어 작문에서 학습자와 인공지능 번역기의 상호작용 유형 연구,김혜은,서울대학교 대학원,2022,국내석사,http://www.riss.kr/search/detail/DetailView.do?p_mat_type=be54d9b8bc7cdb09&control_no=da61babe5a0e7700ffe0bdc3ef48d419&keyword=인공지능
253,하드웨어 기반의 재구성 가능한 가변형 인공지능 프로세서 구조 및 플랫폼 연구,윤영현,서울과학기술대학교,2021,국내석사,http://www.riss.kr/search/detail/DetailView.do?p_mat_type=be54d9b8bc7cdb09&control_no=69c3779e6d0782fdffe0bdc3ef48d419&keyword=인공지능
254,직업계 고등학교 학생을 위한  인공지능 리터러시 교육 프로그램 개발 및 적용,도윤미,한국교원대학교 대학원,2022,국내석사,http://www.riss.kr/search/detail/DetailView.do?p_mat_type=be54d9b8bc7cdb09&control_no=771c7c838e643f18ffe0bdc3ef48d419&keyword=인공지능
255,SW교육과 연계한 초등학생 인공지능 언플러그드 교육 프로그램 개발,정미연,경인교육대학교 교육전문대학원,2021,국내석사,http://www.riss.kr/search/detail/DetailView.do?p_mat_type=be54d9b8bc7cdb09&control_no=348cc40ad69a66bdffe0bdc3ef48d419&keyword=인공지능
256,온라인 하브루타 토론 기반 인공지능 활용교육이 예비교사의 AI 교수효능감과 창의적 교수효능감에 미치는 효과,장상군,국민대학교 일반대학원,2022,국내박사,http://www.riss.kr/search/detail/DetailView.do?p_mat_type=be54d9b8bc7cdb09&control_no=32a3ca0390bc532bffe0bdc3ef48d419&keyword=인공지능
257,토픽 모델링을 이용한 반도체기업의 인공지능기술 적용 동향 분석,이대희,연세대학교 공학대학원,2019,국내석사,http://www.riss.kr/search/detail/DetailView.do?p_mat_type=be54d9b8bc7cdb09&control_no=78cb766385924f7dffe0bdc3ef48d419&keyword=인공지능
258,코사인 유사도를 이용한 사람과 강화학습 인공지능 게임플레이 분석,허민구,호서대학교 대학원,2021,국내석사,http://www.riss.kr/search/detail/DetailView.do?p_mat_type=be54d9b8bc7cdb09&control_no=a86fa6bd79568ce7ffe0bdc3ef48d419&keyword=인공지능
259,전문가 시스템 중심의 인공지능 융합교육 프로그램 개발,이정진,경인교육대학교 교육전문대학원,2020,국내석사,http://www.riss.kr/search/detail/DetailView.do?p_mat_type=be54d9b8bc7cdb09&control_no=7aa787c093eafd7affe0bdc3ef48d419&keyword=인공지능
260,중년 고령자를 위한 인공지능(AI) 스피커 대화체계 가이드라인 : 인공지능(AI) 대화 체계 플랫폼 개발을 중심으로,윤소연,한밭大學校,2020,국내석사,http://www.riss.kr/search/detail/DetailView.do?p_mat_type=be54d9b8bc7cdb09&control_no=af580af2947ae4d2ffe0bdc3ef48d419&keyword=인공지능
261,중학교 자유학기제를 위한 인공지능 교육 프로그램 개발,이규화,한국교원대학교 대학원,2021,국내석사,http://www.riss.kr/search/detail/DetailView.do?p_mat_type=be54d9b8bc7cdb09&control_no=328d0e6936ff94bfffe0bdc3ef48d419&keyword=인공지능
262,텍스트마이닝과 Bass 모형을 활용한 인공지능 분야 유망기술 연구,오호연,경기대학교 대학원,2018,국내석사,http://www.riss.kr/search/detail/DetailView.do?p_mat_type=be54d9b8bc7cdb09&control_no=d2e6e907ec5e27c1ffe0bdc3ef48d419&keyword=인공지능
263,SF 영화 속 인공지능 로봇 캐릭터 및 서사 연구 : <바이센테니얼맨>과 <A.I> 중심으로,유비,중앙대학교 예술대학원,2020,국내석사,http://www.riss.kr/search/detail/DetailView.do?p_mat_type=be54d9b8bc7cdb09&control_no=c25c3bb04a404b23ffe0bdc3ef48d419&keyword=인공지능
264,Raspberry Pi 4와 Python을 사용한 인공지능 교육용 신경회로망 구현 SW,신예림,이화여자대학교 교육대학원,2020,국내석사,http://www.riss.kr/search/detail/DetailView.do?p_mat_type=be54d9b8bc7cdb09&control_no=bae03ccf96f84c47ffe0bdc3ef48d419&keyword=인공지능
265,중국 연속보호체계형 노인주거환경(CCRC)의  공간계획 및 인공지능기술 적용방안 연구,김장,한양대학교 대학원,2020,국내박사,http://www.riss.kr/search/detail/DetailView.do?p_mat_type=be54d9b8bc7cdb09&control_no=b81f6bc23cf51ac6ffe0bdc3ef48d419&keyword=인공지능
266,에이전트의 의인화 수준 향상을 통한 인공지능 홈트레이닝 서비스 개선,김지향,국민대학교 테크노디자인전문대학원,2021,국내석사,http://www.riss.kr/search/detail/DetailView.do?p_mat_type=be54d9b8bc7cdb09&control_no=429351c13bce11f1ffe0bdc3ef48d419&keyword=인공지능
267,오프 더 셸프(off-the-shelf) 인공지능 서비스를 활용한 질적 분석의 사용자 경험 연구 : 자동 키워드 추출의 사용성·수용성 평가를 중심으로,이현정,서울대학교,2017,국내석사,http://www.riss.kr/search/detail/DetailView.do?p_mat_type=be54d9b8bc7cdb09&control_no=9ded300e2c590569ffe0bdc3ef48d419&keyword=인공지능
268,NCS 기반의 직업교육훈련 운영 개선방안에 관한 연구 : 인공지능 인력양성 중심으로,문성연,전남대학교,2021,국내석사,http://www.riss.kr/search/detail/DetailView.do?p_mat_type=be54d9b8bc7cdb09&control_no=43d6066e3701f4f2ffe0bdc3ef48d419&keyword=인공지능
269,디지털 전환 시대 직업계고 학생에게 요구되는 인공지능 역량 연구,김신명,忠南大學校 大學院,2022,국내박사,http://www.riss.kr/search/detail/DetailView.do?p_mat_type=be54d9b8bc7cdb09&control_no=7fe0567eec5e2e27ffe0bdc3ef48d419&keyword=인공지능
270,디자인 리서치를 위한 온라인 플랫폼 및 인공지능 서비스 연구 : 개념 모형 구축을 중심으로,임혜원,국민대학교 테크노디자인전문대학원,2021,국내박사,http://www.riss.kr/search/detail/DetailView.do?p_mat_type=be54d9b8bc7cdb09&control_no=6517f49d3c7646dbffe0bdc3ef48d419&keyword=인공지능
